"id","member_id","category_id","sub_category_id","created_at","updated_at"
"25198","32879","6","1",NULL,NULL
"25199","32880","6","1",NULL,NULL
"25200","32881","6","1",NULL,NULL
"25201","32882","6","1",NULL,NULL
"25202","32883","6","1",NULL,NULL
"25203","32884","6","1",NULL,NULL
"25204","32885","6","1",NULL,NULL
"25205","32886","6","1",NULL,NULL
"25206","32887","6","1",NULL,NULL
"25207","32888","6","1",NULL,NULL
"25208","32889","6","1",NULL,NULL
"25209","32890","6","1",NULL,NULL
"25210","32891","6","1",NULL,NULL
"25211","32892","6","1",NULL,NULL
"25212","32893","6","1",NULL,NULL
"25213","32894","6","1",NULL,NULL
"25214","32895","6","1",NULL,NULL
"25215","32896","6","1",NULL,NULL
"25216","32897","6","1",NULL,NULL
"25217","32898","6","1",NULL,NULL
"25218","32899","6","1",NULL,NULL
"25219","32900","6","1",NULL,NULL
"25220","32901","6","1",NULL,NULL
"25221","32902","6","1",NULL,NULL
"25222","32903","6","1",NULL,NULL
"25223","32904","6","1",NULL,NULL
"25224","32905","6","1",NULL,NULL
"25225","32906","6","1",NULL,NULL
"25226","32907","6","1",NULL,NULL
"25227","32908","6","1",NULL,NULL
"25228","32909","6","1",NULL,NULL
"25229","32910","6","1",NULL,NULL
"25230","32911","6","1",NULL,NULL
"25231","32912","6","1",NULL,NULL
"25232","32913","6","1",NULL,NULL
"25233","32914","6","1",NULL,NULL
"25234","32915","6","1",NULL,NULL
"25235","32916","6","1",NULL,NULL
"25236","32917","6","1",NULL,NULL
"25237","32918","6","1",NULL,NULL
"25238","32919","6","1",NULL,NULL
"25239","32920","6","1",NULL,NULL
"25240","32921","6","1",NULL,NULL
"25241","32922","6","1",NULL,NULL
"25242","32923","6","1",NULL,NULL
"25243","32924","6","1",NULL,NULL
"25244","32925","6","1",NULL,NULL
"25245","32926","6","1",NULL,NULL
"25246","32927","6","1",NULL,NULL
"25247","32928","6","1",NULL,NULL
"25248","32929","6","1",NULL,NULL
"25249","32930","6","1",NULL,NULL
"25250","32931","6","1",NULL,NULL
"25251","32932","6","1",NULL,NULL
"25252","32933","6","1",NULL,NULL
"25253","32934","6","1",NULL,NULL
"25254","32935","6","1",NULL,NULL
"25255","32936","6","1",NULL,NULL
"25256","32938","6","1",NULL,NULL
"25257","32939","6","1",NULL,NULL
"25258","32940","6","1",NULL,NULL
"25259","32941","6","1",NULL,NULL
"25260","32942","6","1",NULL,NULL
"25261","32947","6","1",NULL,NULL
"25262","32948","6","1",NULL,NULL
"25263","32949","6","1",NULL,NULL
"25264","32950","6","1",NULL,NULL
"25265","32951","6","1",NULL,NULL
"25266","32952","6","1",NULL,NULL
"25267","32953","6","1",NULL,NULL
"25268","32954","6","1",NULL,NULL
"25269","32955","6","1",NULL,NULL
"25270","32956","6","1",NULL,NULL
"25271","32957","6","1",NULL,NULL
"25272","32958","6","1",NULL,NULL
"25273","32959","6","1",NULL,NULL
"25274","32960","6","1",NULL,NULL
"25275","32961","6","1",NULL,NULL
"25276","32962","6","1",NULL,NULL
"25277","32963","6","1",NULL,NULL
"25278","32964","6","1",NULL,NULL
"25279","32965","6","1",NULL,NULL
"25280","32966","6","1",NULL,NULL
"25281","32967","6","1",NULL,NULL
"25282","32968","6","1",NULL,NULL
"25283","32969","6","1",NULL,NULL
"25284","32970","6","1",NULL,NULL
"25285","32971","6","1",NULL,NULL
"25286","32972","6","1",NULL,NULL
"25287","32973","6","1",NULL,NULL
"25288","32974","6","1",NULL,NULL
"25289","32975","6","1",NULL,NULL
"25290","32976","6","1",NULL,NULL
"25291","32977","6","1",NULL,NULL
"25292","32978","6","1",NULL,NULL
"25293","32979","6","1",NULL,NULL
"25294","32981","6","1",NULL,NULL
"25295","32982","6","1",NULL,NULL
"25296","32983","6","1",NULL,NULL
"25297","32984","6","1",NULL,NULL
"25298","32986","6","1",NULL,NULL
"25299","32987","6","1",NULL,NULL
"25300","32988","6","1",NULL,NULL
"25301","32989","6","1",NULL,NULL
"25302","32991","6","1",NULL,NULL
"25303","32992","6","1",NULL,NULL
"25304","32993","6","1",NULL,NULL
"25305","32994","6","1",NULL,NULL
"25306","32995","6","1",NULL,NULL
"25307","32996","6","1",NULL,NULL
"25308","32997","6","1",NULL,NULL
"25309","32998","6","1",NULL,NULL
"25310","32999","6","1",NULL,NULL
"25311","33000","6","1",NULL,NULL
"25312","33001","6","1",NULL,NULL
"25313","33002","6","1",NULL,NULL
"25314","33003","6","1",NULL,NULL
"25315","33004","6","1",NULL,NULL
"25316","33005","6","1",NULL,NULL
"25317","33006","6","1",NULL,NULL
"25318","33007","6","1",NULL,NULL
"25319","33008","6","1",NULL,NULL
"25320","33009","6","1",NULL,NULL
"25321","33010","6","1",NULL,NULL
"25322","33013","6","1",NULL,NULL
"25323","33014","6","1",NULL,NULL
"25324","33016","6","1",NULL,NULL
"25325","33018","6","1",NULL,NULL
"25326","33021","6","1",NULL,NULL
"25327","33023","6","1",NULL,NULL
"25328","33024","6","1",NULL,NULL
"25329","33025","6","1",NULL,NULL
"25330","33026","6","1",NULL,NULL
"25331","33027","6","1",NULL,NULL
"25332","33028","6","1",NULL,NULL
"25333","33029","6","1",NULL,NULL
"25334","33030","6","1",NULL,NULL
"25335","33031","6","1",NULL,NULL
"25336","33032","6","1",NULL,NULL
"25337","33033","6","1",NULL,NULL
"25338","33034","6","1",NULL,NULL
"25339","33035","6","1",NULL,NULL
"25340","33036","6","1",NULL,NULL
"25341","33037","6","1",NULL,NULL
"25342","33038","6","1",NULL,NULL
"25343","33039","6","1",NULL,NULL
"25344","33040","6","1",NULL,NULL
"25345","33041","6","1",NULL,NULL
"25346","33042","6","1",NULL,NULL
"25347","33043","6","1",NULL,NULL
"25348","33044","6","1",NULL,NULL
"25349","33045","6","1",NULL,NULL
"25350","33046","6","1",NULL,NULL
"25351","33047","6","1",NULL,NULL
"25352","33048","6","1",NULL,NULL
"25353","33049","6","1",NULL,NULL
"25354","33050","6","1",NULL,NULL
"25355","33051","6","1",NULL,NULL
"25356","33052","6","1",NULL,NULL
"25357","33053","6","1",NULL,NULL
"25358","33054","6","1",NULL,NULL
"25359","33055","6","1",NULL,NULL
"25360","33056","6","1",NULL,NULL
"25361","33057","6","1",NULL,NULL
"25362","33058","6","1",NULL,NULL
"25363","33060","6","1",NULL,NULL
"25364","33061","6","1",NULL,NULL
"25365","33062","6","1",NULL,NULL
"25366","33063","6","1",NULL,NULL
"25367","33064","6","1",NULL,NULL
"25368","33065","6","1",NULL,NULL
"25369","33066","6","1",NULL,NULL
"25370","33067","6","1",NULL,NULL
"25371","33068","6","1",NULL,NULL
"25372","33069","6","1",NULL,NULL
"25373","33071","6","1",NULL,NULL
"25374","33072","6","1",NULL,NULL
"25375","33073","6","1",NULL,NULL
"25376","33074","6","1",NULL,NULL
"25377","33075","6","1",NULL,NULL
"25378","33076","6","1",NULL,NULL
"25379","33077","6","1",NULL,NULL
"25380","33079","6","1",NULL,NULL
"25381","33080","6","1",NULL,NULL
"25382","33081","6","1",NULL,NULL
"25383","33082","6","1",NULL,NULL
"25384","33083","6","1",NULL,NULL
"25385","33084","6","1",NULL,NULL
"25386","33085","6","1",NULL,NULL
"25387","33086","6","1",NULL,NULL
"25388","33087","6","1",NULL,NULL
"25389","33088","6","1",NULL,NULL
"25390","33089","6","1",NULL,NULL
"25391","33090","6","1",NULL,NULL
"25392","33091","6","1",NULL,NULL
"25393","33092","6","1",NULL,NULL
"25394","33093","6","1",NULL,NULL
"25395","33094","6","1",NULL,NULL
"25396","33095","6","1",NULL,NULL
"25397","33096","6","1",NULL,NULL
"25398","33097","6","1",NULL,NULL
"25399","33098","6","1",NULL,NULL
"25400","33099","6","1",NULL,NULL
"25401","33100","6","1",NULL,NULL
"25402","33101","6","1",NULL,NULL
"25403","33102","6","1",NULL,NULL
"25404","33103","6","1",NULL,NULL
"25405","33104","6","1",NULL,NULL
"25406","33105","6","1",NULL,NULL
"25407","33106","6","1",NULL,NULL
"25408","33107","6","1",NULL,NULL
"25409","33108","6","1",NULL,NULL
"25410","33109","6","1",NULL,NULL
"25411","33110","6","1",NULL,NULL
"25412","33111","6","1",NULL,NULL
"25413","33112","6","1",NULL,NULL
"25414","33113","6","1",NULL,NULL
"25415","33114","6","1",NULL,NULL
"25416","33115","6","1",NULL,NULL
"25417","33116","6","1",NULL,NULL
"25418","33117","6","1",NULL,NULL
"25419","33118","6","1",NULL,NULL
"25420","33119","6","1",NULL,NULL
"25421","33120","6","1",NULL,NULL
"25422","33121","6","1",NULL,NULL
"25423","33122","6","1",NULL,NULL
"25424","33123","6","1",NULL,NULL
"25425","33124","6","1",NULL,NULL
"25426","33125","6","1",NULL,NULL
"25427","33126","6","1",NULL,NULL
"25428","33127","6","1",NULL,NULL
"25429","33128","6","1",NULL,NULL
"25430","33129","6","1",NULL,NULL
"25431","33130","6","1",NULL,NULL
"25432","33131","6","1",NULL,NULL
"25433","33132","6","1",NULL,NULL
"25434","33133","6","1",NULL,NULL
"25435","33134","6","1",NULL,NULL
"25436","33135","6","1",NULL,NULL
"25437","33136","6","1",NULL,NULL
"25438","33137","6","1",NULL,NULL
"25439","33138","6","1",NULL,NULL
"25440","33139","6","1",NULL,NULL
"25441","33140","6","1",NULL,NULL
"25442","33141","6","1",NULL,NULL
"25443","33142","6","1",NULL,NULL
"25444","33143","6","1",NULL,NULL
"25445","33144","6","1",NULL,NULL
"25446","33145","6","1",NULL,NULL
"25447","33146","6","1",NULL,NULL
"25448","33147","6","1",NULL,NULL
"25449","33148","6","1",NULL,NULL
"25450","33149","6","1",NULL,NULL
"25451","33150","6","1",NULL,NULL
"25452","33151","6","1",NULL,NULL
"25453","33152","6","1",NULL,NULL
"25454","33153","6","1",NULL,NULL
"25455","33154","6","1",NULL,NULL
"25456","33155","6","1",NULL,NULL
"25457","33156","6","1",NULL,NULL
"25458","33157","6","1",NULL,NULL
"25459","33158","6","1",NULL,NULL
"25460","33159","6","1",NULL,NULL
"25461","33160","6","1",NULL,NULL
"25462","33161","6","1",NULL,NULL
"25463","33162","6","1",NULL,NULL
"25464","33163","6","1",NULL,NULL
"25465","33164","6","1",NULL,NULL
"25466","33165","6","1",NULL,NULL
"25467","33166","6","1",NULL,NULL
"25468","33167","6","1",NULL,NULL
"25469","33168","6","1",NULL,NULL
"25470","33169","6","1",NULL,NULL
"25471","33170","6","1",NULL,NULL
"25472","33171","6","1",NULL,NULL
"25473","33172","6","1",NULL,NULL
"25474","33173","6","1",NULL,NULL
"25475","33174","6","1",NULL,NULL
"25476","33175","6","1",NULL,NULL
"25477","33176","6","1",NULL,NULL
"25478","33177","6","1",NULL,NULL
"25479","33178","6","1",NULL,NULL
"25480","33179","6","1",NULL,NULL
"25481","33180","6","1",NULL,NULL
"25482","33181","6","1",NULL,NULL
"25483","33182","6","1",NULL,NULL
"25484","33183","6","1",NULL,NULL
"25485","33184","6","1",NULL,NULL
"25486","33185","6","1",NULL,NULL
"25487","33186","6","1",NULL,NULL
"25488","33187","6","1",NULL,NULL
"25489","33188","6","1",NULL,NULL
"25490","33189","6","1",NULL,NULL
"25491","33190","6","1",NULL,NULL
"25492","33191","6","1",NULL,NULL
"25493","33192","6","1",NULL,NULL
"25494","33193","6","1",NULL,NULL
"25495","33194","6","1",NULL,NULL
"25496","33195","6","1",NULL,NULL
"25497","33196","6","1",NULL,NULL
"25498","33197","6","1",NULL,NULL
"25499","33198","6","1",NULL,NULL
"25500","33199","6","1",NULL,NULL
"25501","33200","6","1",NULL,NULL
"25502","33201","6","1",NULL,NULL
"25503","33202","6","1",NULL,NULL
"25504","33203","6","1",NULL,NULL
"25505","33204","6","1",NULL,NULL
"25506","33205","6","1",NULL,NULL
"25507","33206","6","1",NULL,NULL
"25508","33207","6","1",NULL,NULL
"25509","33208","6","1",NULL,NULL
"25510","33209","6","1",NULL,NULL
"25511","33210","6","1",NULL,NULL
"25512","33211","6","1",NULL,NULL
"25513","33212","6","1",NULL,NULL
"25514","33213","6","1",NULL,NULL
"25515","33214","6","1",NULL,NULL
"25516","33215","6","1",NULL,NULL
"25517","33216","6","1",NULL,NULL
"25518","33217","6","1",NULL,NULL
"25519","33218","6","1",NULL,NULL
"25520","33219","6","1",NULL,NULL
"25521","33220","6","1",NULL,NULL
"25522","33221","6","1",NULL,NULL
"25523","33222","6","1",NULL,NULL
"25524","33223","6","1",NULL,NULL
"25525","33224","6","1",NULL,NULL
"25526","33225","6","1",NULL,NULL
"25527","33226","6","1",NULL,NULL
"25528","33227","6","1",NULL,NULL
"25529","33228","6","1",NULL,NULL
"25530","33229","6","1",NULL,NULL
"25531","33230","6","1",NULL,NULL
"25532","33231","6","1",NULL,NULL
"25533","33232","6","1",NULL,NULL
"25534","33233","6","1",NULL,NULL
"25535","33234","6","1",NULL,NULL
"25536","33235","6","1",NULL,NULL
"25537","33236","6","1",NULL,NULL
"25538","33237","6","1",NULL,NULL
"25539","33238","6","1",NULL,NULL
"25540","33239","6","1",NULL,NULL
"25541","33240","6","1",NULL,NULL
"25542","33241","6","1",NULL,NULL
"25543","33242","6","1",NULL,NULL
"25544","33243","6","1",NULL,NULL
"25545","33244","6","1",NULL,NULL
"25546","33245","6","1",NULL,NULL
"25547","33246","6","1",NULL,NULL
"25548","33247","6","1",NULL,NULL
"25549","33248","6","1",NULL,NULL
"25550","33249","6","1",NULL,NULL
"25551","33250","6","1",NULL,NULL
"25552","33251","6","1",NULL,NULL
"25553","33252","6","1",NULL,NULL
"25554","33253","6","1",NULL,NULL
"25555","33254","6","1",NULL,NULL
"25556","33255","6","1",NULL,NULL
"25557","33256","6","1",NULL,NULL
"25558","33257","6","1",NULL,NULL
"25559","33258","6","1",NULL,NULL
"25560","33259","6","1",NULL,NULL
"25561","33260","6","1",NULL,NULL
"25562","33261","6","1",NULL,NULL
"25563","33262","6","1",NULL,NULL
"25564","33263","6","1",NULL,NULL
"25565","33264","6","1",NULL,NULL
"25566","33265","6","1",NULL,NULL
"25567","33266","6","1",NULL,NULL
"25568","33267","6","1",NULL,NULL
"25569","33268","6","1",NULL,NULL
"25570","33269","6","1",NULL,NULL
"25571","33270","6","1",NULL,NULL
"25572","33271","6","1",NULL,NULL
"25573","33272","6","1",NULL,NULL
"25574","33274","6","1",NULL,NULL
"25575","33275","6","1",NULL,NULL
"25576","33276","6","1",NULL,NULL
"25577","33277","6","1",NULL,NULL
"25578","33278","6","1",NULL,NULL
"25579","33279","6","1",NULL,NULL
"25580","33280","6","1",NULL,NULL
"25581","33281","6","1",NULL,NULL
"25582","33282","6","1",NULL,NULL
"25583","33283","6","1",NULL,NULL
"25584","33284","6","1",NULL,NULL
"25585","33285","6","1",NULL,NULL
"25586","33286","6","1",NULL,NULL
"25587","33287","6","1",NULL,NULL
"25588","33288","6","1",NULL,NULL
"25589","33289","6","1",NULL,NULL
"25590","33290","6","1",NULL,NULL
"25591","33292","6","1",NULL,NULL
"25592","33293","6","1",NULL,NULL
"25593","33294","6","1",NULL,NULL
"25594","33295","6","1",NULL,NULL
"25595","33296","6","1",NULL,NULL
"25596","33297","6","1",NULL,NULL
"25597","33298","6","1",NULL,NULL
"25598","33299","6","1",NULL,NULL
"25599","33300","6","1",NULL,NULL
"25600","33301","6","1",NULL,NULL
"25601","33302","6","1",NULL,NULL
"25602","33303","6","1",NULL,NULL
"25603","33304","6","1",NULL,NULL
"25604","33305","6","1",NULL,NULL
"25605","33306","6","1",NULL,NULL
"25606","33307","6","1",NULL,NULL
"25607","33308","6","1",NULL,NULL
"25608","33309","6","1",NULL,NULL
"25609","33310","6","1",NULL,NULL
"25610","33311","6","1",NULL,NULL
"25611","33312","6","1",NULL,NULL
"25612","33313","6","1",NULL,NULL
"25613","33314","6","1",NULL,NULL
"25614","33315","6","1",NULL,NULL
"25615","33316","6","1",NULL,NULL
"25616","33317","6","1",NULL,NULL
"25617","33318","6","1",NULL,NULL
"25618","33319","6","1",NULL,NULL
"25619","33320","6","1",NULL,NULL
"25620","33321","6","1",NULL,NULL
"25621","33322","6","1",NULL,NULL
"25622","33323","6","1",NULL,NULL
"25623","33324","6","1",NULL,NULL
"25624","33325","6","1",NULL,NULL
"25625","33326","6","1",NULL,NULL
"25626","33327","6","1",NULL,NULL
"25627","33328","6","1",NULL,NULL
"25628","33329","6","1",NULL,NULL
"25629","33330","6","1",NULL,NULL
"25630","33331","6","1",NULL,NULL
"25631","33335","6","1",NULL,NULL
"25632","33340","6","1",NULL,NULL
"25633","33341","6","1",NULL,NULL
"25634","33342","6","1",NULL,NULL
"25635","33343","6","1",NULL,NULL
"25636","33345","6","1",NULL,NULL
"25637","33346","6","1",NULL,NULL
"25638","33347","6","1",NULL,NULL
"25639","33348","6","1",NULL,NULL
"25640","33349","6","1",NULL,NULL
"25641","33350","6","1",NULL,NULL
"25642","33351","6","1",NULL,NULL
"25643","33352","6","1",NULL,NULL
"25644","33353","6","1",NULL,NULL
"25645","33354","6","1",NULL,NULL
"25646","33355","6","1",NULL,NULL
"25647","33356","6","1",NULL,NULL
"25648","33357","6","1",NULL,NULL
"25649","33358","6","1",NULL,NULL
"25650","33359","6","1",NULL,NULL
"25651","33360","6","1",NULL,NULL
"25652","33361","6","1",NULL,NULL
"25653","33362","6","1",NULL,NULL
"25654","33363","6","1",NULL,NULL
"25655","33364","6","1",NULL,NULL
"25656","33365","6","1",NULL,NULL
"25657","33366","6","1",NULL,NULL
"25658","33367","6","1",NULL,NULL
"25659","33368","6","1",NULL,NULL
"25660","33369","6","1",NULL,NULL
"25661","33370","6","1",NULL,NULL
"25662","33371","6","1",NULL,NULL
"25663","33372","6","1",NULL,NULL
"25664","33373","6","1",NULL,NULL
"25665","33374","6","1",NULL,NULL
"25666","33375","6","1",NULL,NULL
"25667","33376","6","1",NULL,NULL
"25668","33377","6","1",NULL,NULL
"25669","33378","6","1",NULL,NULL
"25670","33379","6","1",NULL,NULL
"25671","33380","6","1",NULL,NULL
"25672","33381","6","1",NULL,NULL
"25673","33382","6","1",NULL,NULL
"25674","33383","6","1",NULL,NULL
"25675","33384","6","1",NULL,NULL
"25676","33385","6","1",NULL,NULL
"25677","33386","6","1",NULL,NULL
"25678","33387","6","1",NULL,NULL
"25679","33388","6","1",NULL,NULL
"25680","33389","6","1",NULL,NULL
"25681","33390","6","1",NULL,NULL
"25682","33391","6","1",NULL,NULL
"25683","33392","6","1",NULL,NULL
"25684","33393","6","1",NULL,NULL
"25685","33394","6","1",NULL,NULL
"25686","33400","6","1",NULL,NULL
"25687","33401","6","1",NULL,NULL
"25688","33402","6","1",NULL,NULL
"25689","33403","6","1",NULL,NULL
"25690","33404","6","1",NULL,NULL
"25691","33405","6","1",NULL,NULL
"25692","33406","6","1",NULL,NULL
"25693","33407","6","1",NULL,NULL
"25694","33408","6","1",NULL,NULL
"25695","33409","6","1",NULL,NULL
"25696","33410","6","1",NULL,NULL
"25697","33411","6","1",NULL,NULL
"25698","33412","6","1",NULL,NULL
"25699","33413","6","1",NULL,NULL
"25700","33414","6","1",NULL,NULL
"25701","33415","6","1",NULL,NULL
"25702","33416","6","1",NULL,NULL
"25703","33417","6","1",NULL,NULL
"25704","33418","6","1",NULL,NULL
"25705","33419","6","1",NULL,NULL
"25706","33420","6","1",NULL,NULL
"25707","33421","6","1",NULL,NULL
"25708","33422","6","1",NULL,NULL
"25709","33423","6","1",NULL,NULL
"25710","33424","6","1",NULL,NULL
"25711","33425","6","1",NULL,NULL
"25712","33426","6","1",NULL,NULL
"25713","33427","6","1",NULL,NULL
"25714","33428","6","1",NULL,NULL
"25715","33429","6","1",NULL,NULL
"25716","33430","6","1",NULL,NULL
"25717","33431","6","1",NULL,NULL
"25718","33432","6","1",NULL,NULL
"25719","33433","6","1",NULL,NULL
"25720","33434","6","1",NULL,NULL
"25721","33435","6","1",NULL,NULL
"25722","33436","6","1",NULL,NULL
"25723","33437","6","1",NULL,NULL
"25724","33438","6","1",NULL,NULL
"25725","33439","6","1",NULL,NULL
"25726","33440","6","1",NULL,NULL
"25727","33441","6","1",NULL,NULL
"25728","33442","6","1",NULL,NULL
"25729","33443","6","1",NULL,NULL
"25730","33444","6","1",NULL,NULL
"25731","33445","6","1",NULL,NULL
"25732","33446","6","1",NULL,NULL
"25733","33447","6","1",NULL,NULL
"25734","33448","6","1",NULL,NULL
"25735","33449","6","1",NULL,NULL
"25736","33450","6","1",NULL,NULL
"25737","33451","6","1",NULL,NULL
"25738","33452","6","1",NULL,NULL
"25739","33453","6","1",NULL,NULL
"25740","33454","6","1",NULL,NULL
"25741","33455","6","1",NULL,NULL
"25742","33456","6","1",NULL,NULL
"25743","33457","6","1",NULL,NULL
"25744","33458","6","1",NULL,NULL
"25745","33459","6","1",NULL,NULL
"25746","33460","6","1",NULL,NULL
"25747","33461","6","1",NULL,NULL
"25748","33462","6","1",NULL,NULL
"25749","33463","6","1",NULL,NULL
"25750","33464","6","1",NULL,NULL
"25751","33465","6","1",NULL,NULL
"25752","33466","6","1",NULL,NULL
"25753","33467","6","1",NULL,NULL
"25754","33468","6","1",NULL,NULL
"25755","33469","6","1",NULL,NULL
"25756","33470","6","1",NULL,NULL
"25757","33471","6","1",NULL,NULL
"25758","33472","6","1",NULL,NULL
"25759","33473","6","1",NULL,NULL
"25760","33474","6","1",NULL,NULL
"25761","33475","6","1",NULL,NULL
"25762","33476","6","1",NULL,NULL
"25763","33477","6","1",NULL,NULL
"25764","33478","6","1",NULL,NULL
"25765","33479","6","1",NULL,NULL
"25766","33480","6","1",NULL,NULL
"25767","33481","6","1",NULL,NULL
"25768","33483","6","1",NULL,NULL
"25769","33484","6","1",NULL,NULL
"25770","33485","6","1",NULL,NULL
"25771","33486","6","1",NULL,NULL
"25772","33487","6","1",NULL,NULL
"25773","33488","6","1",NULL,NULL
"25774","33489","6","1",NULL,NULL
"25775","33490","6","1",NULL,NULL
"25776","33491","6","1",NULL,NULL
"25777","33492","6","1",NULL,NULL
"25778","33493","6","1",NULL,NULL
"25779","33494","6","1",NULL,NULL
"25780","33495","6","1",NULL,NULL
"25781","33496","6","1",NULL,NULL
"25782","33497","6","1",NULL,NULL
"25783","33498","6","1",NULL,NULL
"25784","33499","6","1",NULL,NULL
"25785","33500","6","1",NULL,NULL
"25786","33501","6","1",NULL,NULL
"25787","33502","6","1",NULL,NULL
"25788","33503","6","1",NULL,NULL
"25789","33504","6","1",NULL,NULL
"25790","33505","6","1",NULL,NULL
"25791","33506","6","1",NULL,NULL
"25792","33507","6","1",NULL,NULL
"25793","33508","6","1",NULL,NULL
"25794","33509","6","1",NULL,NULL
"25795","33510","6","1",NULL,NULL
"25796","33511","6","1",NULL,NULL
"25797","33512","6","1",NULL,NULL
"25798","33513","6","1",NULL,NULL
"25799","33514","6","1",NULL,NULL
"25800","33515","6","1",NULL,NULL
"25801","33516","6","1",NULL,NULL
"25802","33517","6","1",NULL,NULL
"25803","33518","6","1",NULL,NULL
"25804","33519","6","1",NULL,NULL
"25805","33520","6","1",NULL,NULL
"25806","33521","6","1",NULL,NULL
"25807","33522","6","1",NULL,NULL
"25808","33523","6","1",NULL,NULL
"25809","33525","6","1",NULL,NULL
"25810","33526","6","1",NULL,NULL
"25811","33527","6","1",NULL,NULL
"25812","33528","6","1",NULL,NULL
"25813","33529","6","1",NULL,NULL
"25814","33530","6","1",NULL,NULL
"25815","33531","6","1",NULL,NULL
"25816","33532","6","1",NULL,NULL
"25817","33533","6","1",NULL,NULL
"25818","33534","6","1",NULL,NULL
"25819","33536","6","1",NULL,NULL
"25820","33537","6","1",NULL,NULL
"25821","33538","6","1",NULL,NULL
"25822","33539","6","1",NULL,NULL
"25823","33540","6","1",NULL,NULL
"25824","33541","6","1",NULL,NULL
"25825","33542","6","1",NULL,NULL
"25826","33543","6","1",NULL,NULL
"25827","33544","6","1",NULL,NULL
"25828","33545","6","1",NULL,NULL
"25829","33546","6","1",NULL,NULL
"25830","33547","6","1",NULL,NULL
"25831","33548","6","1",NULL,NULL
"25832","33549","6","1",NULL,NULL
"25833","33550","6","1",NULL,NULL
"25834","33551","6","1",NULL,NULL
"25835","33552","6","1",NULL,NULL
"25836","33553","6","1",NULL,NULL
"25837","33554","6","1",NULL,NULL
"25838","33555","6","1",NULL,NULL
"25839","33556","6","1",NULL,NULL
"25840","33558","6","1",NULL,NULL
"25841","33559","6","1",NULL,NULL
"25842","33560","6","1",NULL,NULL
"25843","33561","6","1",NULL,NULL
"25844","33562","6","1",NULL,NULL
"25845","33564","6","1",NULL,NULL
"25846","33565","6","1",NULL,NULL
"25847","33566","6","1",NULL,NULL
"25848","33567","6","1",NULL,NULL
"25849","33568","6","1",NULL,NULL
"25850","33569","6","1",NULL,NULL
"25851","33570","6","1",NULL,NULL
"25852","33571","6","1",NULL,NULL
"25853","33572","6","1",NULL,NULL
"25854","33573","6","1",NULL,NULL
"25855","33574","6","1",NULL,NULL
"25856","33575","6","1",NULL,NULL
"25857","33576","6","1",NULL,NULL
"25858","33577","6","1",NULL,NULL
"25859","33578","6","1",NULL,NULL
"25860","33579","6","1",NULL,NULL
"25861","33580","6","1",NULL,NULL
"25862","33581","6","1",NULL,NULL
"25863","33582","6","1",NULL,NULL
"25864","33583","6","1",NULL,NULL
"25865","33584","6","1",NULL,NULL
"25866","33585","6","1",NULL,NULL
"25867","33586","6","1",NULL,NULL
"25868","33587","6","1",NULL,NULL
"25869","33588","6","1",NULL,NULL
"25870","33589","6","1",NULL,NULL
"25871","33590","6","1",NULL,NULL
"25872","33591","6","1",NULL,NULL
"25873","33592","6","1",NULL,NULL
"25874","33593","6","1",NULL,NULL
"25875","33594","6","1",NULL,NULL
"25876","33595","6","1",NULL,NULL
"25877","33596","6","1",NULL,NULL
"25878","33597","6","1",NULL,NULL
"25879","33598","6","1",NULL,NULL
"25880","33599","6","1",NULL,NULL
"25881","33600","6","1",NULL,NULL
"25882","33601","6","1",NULL,NULL
"25883","33602","6","1",NULL,NULL
"25884","33603","6","1",NULL,NULL
"25885","33604","6","1",NULL,NULL
"25886","33605","6","1",NULL,NULL
"25887","33606","6","1",NULL,NULL
"25888","33607","6","1",NULL,NULL
"25889","33608","6","1",NULL,NULL
"25890","33609","6","1",NULL,NULL
"25891","33610","6","1",NULL,NULL
"25892","33611","6","1",NULL,NULL
"25893","33612","6","1",NULL,NULL
"25894","33613","6","1",NULL,NULL
"25895","33614","6","1",NULL,NULL
"25896","33615","6","1",NULL,NULL
"25897","33618","6","1",NULL,NULL
"25898","33621","6","1",NULL,NULL
"25899","33622","6","1",NULL,NULL
"25900","33623","6","1",NULL,NULL
"25901","33624","6","1",NULL,NULL
"25902","33627","6","1",NULL,NULL
"25903","33628","6","1",NULL,NULL
"25904","33629","6","1",NULL,NULL
"25905","33630","6","1",NULL,NULL
"25906","33631","6","1",NULL,NULL
"25907","33632","6","1",NULL,NULL
"25908","33633","6","1",NULL,NULL
"25909","33634","6","1",NULL,NULL
"25910","33635","6","1",NULL,NULL
"25911","33636","6","1",NULL,NULL
"25912","33637","6","1",NULL,NULL
"25913","33638","6","1",NULL,NULL
"25914","33639","6","1",NULL,NULL
"25915","33640","6","1",NULL,NULL
"25916","33641","6","1",NULL,NULL
"25917","33642","6","1",NULL,NULL
"25918","33643","6","1",NULL,NULL
"25919","33644","6","1",NULL,NULL
"25920","33645","6","1",NULL,NULL
"25921","33646","6","1",NULL,NULL
"25922","33647","6","1",NULL,NULL
"25923","33648","6","1",NULL,NULL
"25924","33649","6","1",NULL,NULL
"25925","33650","6","1",NULL,NULL
"25926","33651","6","1",NULL,NULL
"25927","33652","6","1",NULL,NULL
"25928","33653","6","1",NULL,NULL
"25929","33654","6","1",NULL,NULL
"25930","33655","6","1",NULL,NULL
"25931","33656","6","1",NULL,NULL
"25932","33657","6","1",NULL,NULL
